genes,logFC,logCPM,LR,PValue,FDR,bnumber
rrmJ,0.345267238318527,8.12852273736211,3.3890993571185,0.0656287885183046,0.207504200300554,b3179
rsd,2.09896268822749,6.53744340462905,95.0338057110989,1.87161623925323e-22,4.21016173819516e-21,b3995
rseA,0.0284685758016788,9.99323070501449,0.0170981330635982,0.895965301333584,0.967176739929954,b2572
rseB,0.0922809973905395,8.66546035959397,0.158635196225222,0.690416179100471,0.86748347422071,b2571
rseC,0.168485814005997,6.56096693867623,0.408938526815166,0.522508759435874,0.767329252636362,b2570
rsgA,-0.0575200876270707,7.84348882936939,0.107923916441348,0.742520220740795,0.890163821390846,b1905
rsgA,-0.0575200876270707,7.84348882936939,0.107923916441348,0.742520220740795,0.890163821390846,b4161
rsmB,-0.27399173993667,7.04289306222129,2.2290261595357,0.135439189191007,0.334646371919886,b3289
rsmC,0.336774446175374,6.32549436597745,2.75030577559282,0.0972358312907687,0.272483027049192,b4371
rspA,-0.212477676680257,3.04957884467335,0.50630635154086,0.476742194744063,0.731976373657877,b1581
rspB,0.518422898791592,2.3874856710804,2.15726161301529,0.141897372737351,0.346050114541286,b1580
rssA,0.176398780766075,7.23464313243461,0.986658894561348,0.320560343171831,0.583192974793233,b1234
rssB,0.33678926447591,7.01470345480713,3.62016916267175,0.0570830687144168,0.186774071043611,b1235
rstA,-0.254156130032329,6.0138083798714,1.8812399798907,0.170193282847068,0.393503634163001,b1608
rstB,-0.312742576469074,5.71119282034405,2.48794131631119,0.114721698837671,0.301428007669025,b1609
rsuA,-0.464503983386134,7.41172924049024,6.67037274511815,0.00980286843694387,0.0461204670796956,b2183
rsxA,0.494286335767612,3.87231800278252,4.83937565505005,0.0278169643700769,0.107653646159823,b1627
rsxB,0.143605353305286,4.38529593369915,0.475909751040701,0.490280896215865,0.744241926482937,b1628
rsxC,0.125551505492685,6.24027412394592,0.421076545194469,0.516400357403972,0.763289919106009,b1629
rsxD,-0.0914026913708743,4.50086046244349,0.137936067047407,0.710341523398328,0.877564370582774,b1630
rsxE,-0.0668479406859984,3.84326534114273,0.101096024108432,0.750518305753337,0.893138522033681,b1632
rsxG,-0.184170627222754,4.22875888926939,0.645549926097757,0.421708204761198,0.68432070672055,b1631
rtcA,0.336550695312233,4.48582379088997,2.74951683714132,0.0972838221138815,0.272483027049192,b4475
rtcB,0.508091431018781,4.48243715286798,4.27901284124236,0.0385857518564723,0.139277445958642,b3421
rtcR,-0.0507569905296703,3.94398941237555,0.0531169763100916,0.817725636386611,0.932846546105064,b3422
rtn,-0.00402762342920174,4.87981842134463,0.00033223330042631,0.985457549492539,1,b2176
rumA,0.272053082168662,6.19930855541876,2.00564859128702,0.156714253449614,0.370828566217507,b2785
rumB,0.418518699578789,5.59199130475602,1.22562454136472,0.268259651201653,0.530986908130127,b0859
rusA,-1.39897942896169,0.584540583634465,4.31397282770707,0.0378005854455447,0.137203874997434,b0550
ruvA,-0.318051179421909,5.61544069623172,2.63252689022844,0.104694972307407,0.286007327891014,b1861
ruvB,0.0417193359309026,6.4843914635295,0.0632882234236924,0.801372284086012,0.924365668987799,b1860
ruvC,-0.315586825101061,6.87784534118707,3.17400738869017,0.0748186600967259,0.228207480902372,b1863
rybA,3.03250495467896,3.39862576080338,60.5632151901198,7.12531335124099e-15,1.21637266260908e-13,b4705
rzoD,0,-0.993440807423094,0,1,1,b4510
rzoR,0,-0.993440807423094,0,1,1,b4528
rzpD,-0.221545675977849,2.33349583589422,0.367148026227734,0.544562957088065,0.781126584208992,b0556
rzpR,-0.199636765006428,0.586553861197639,0.0725131357627813,0.787712196567147,0.917510511589403,b1362
sanA,-0.0760747203033983,3.81346737011,0.101437060461428,0.75011187349997,0.893063327670695,b2144
sapA,-0.18519898549745,6.71381337826594,1.32757271337524,0.249237494028041,0.50537874962775,b1294
sapB,0.182396057620937,4.94910910149345,0.885109991943575,0.34680590301351,0.610372736395824,b1293
sapC,0.133085352651138,4.48366376347655,0.488416324390751,0.484634597582964,0.737562478376589,b1292
sapD,-0.107173326710484,6.07501662911835,0.319478239761672,0.571921372559297,0.796008064633869,b1291
sapF,-0.0870925178645496,5.35727402754469,0.24414947356112,0.621225079035836,0.831151066909772,b1290
sbcB,-0.1917224652038,7.01545988629957,1.16898590844688,0.279609707011904,0.542756999813219,b2011
sbcC,-0.0700978077383896,6.85444506716428,0.107482216246716,0.743029008254101,0.890163821390846,b0397
sbcD,-0.129777081837116,5.96100248297232,0.357426939449862,0.54993873172041,0.783111318227897,b0398
sbmA,-0.0877534022554016,4.37603647267561,0.212419534855322,0.644877571174122,0.845258026348949,b0377
sbmC,-0.0793759848184971,5.60300735736733,0.123447308977804,0.725325269028661,0.883483933081545,b2009
sbp,4.47703310039604,9.52141102890347,340.099366198997,6.07058326717118e-76,1.37993942794275e-73,b3917
sdaA,0.640308653843312,7.2868389003413,12.793990629696,0.000347734551732823,0.00220862577784421,b1814
sdaB,-0.582683787431522,4.59111515844512,5.86254422613885,0.0154664217002605,0.0676793063053951,b2797
sdaC,-0.929914939296858,5.56580034293532,13.5777737587765,0.000228879525020368,0.00150232624401667,b2796
sdhA,5.38024031322929,8.47178022690685,330.201584944351,8.68724216362777e-74,1.50080795618833e-71,b0723
sdhB,4.73966117546179,7.80609012529829,345.913764763487,3.2884402980538e-77,1.0144838319496e-74,b0724
sdhC,5.73344513747105,6.37366489775437,341.838181259436,2.53834445934501e-76,6.85194357494444e-74,b0721
sdhD,5.52589511825701,5.52163398808177,231.699186401905,2.539710218857e-52,1.71390756800678e-50,b0722
sdiA,0.395133558895637,4.70400505878789,2.31027989792465,0.128520905396426,0.324010018398488,b1916
secA,0.0603446553279797,9.60200333113901,0.0804693750712175,0.776662333251478,0.91140848495873,b0098
secB,-0.214814612801118,8.10256692664976,1.34316608550323,0.246476393516326,0.501427952707025,b3609
secD,0.0685176540635169,8.91186036479948,0.132555751125702,0.71579672804957,0.879780017174912,b0408
secE,0.245471775588987,7.58965808975996,1.76564340633263,0.183922162092414,0.413729071915175,b3981
secF,0.0341564615301011,7.51929435253571,0.040046726093518,0.841389249366025,0.941440458034161,b0409
secG,0.39056772068724,8.19867418233888,3.85043040671839,0.0497332268331041,0.168806691367803,b3175
secM,0.0736394560678385,6.9546641634658,0.141634556468109,0.706661419069492,0.876779853191938,b0097
secY,0.145768121394708,11.9458283620774,0.340012898800978,0.559821776579945,0.789032593028976,b3300
selA,-0.587629566347754,6.73256761089562,7.1220230927982,0.00761427363097193,0.0370755894161982,b3591
selB,-0.546281387298993,7.5876653847492,7.81067277548824,0.00519385644805791,0.0267688138414822,b3590
selD,-0.21580482595756,8.15422868973261,1.36298522654093,0.243020785094758,0.496972902852396,b1764
seqA,-0.111277716478479,7.86951062950734,0.326018939764856,0.568012737524667,0.795261520340852,b0687
serA,-0.581206595937441,11.6628826795106,7.98489350172167,0.00471692699439925,0.0245461932282276,b2913
serB,0.170996469916189,5.9407920379806,0.889124069633785,0.345714787123195,0.608948680907455,b4388
serC,-0.414605921452216,10.0339392236517,4.10347353454321,0.0427952065584014,0.15117286230989,b0907
serS,-0.845551409479704,10.0510329596792,18.3660430351956,1.82277670470338e-05,0.00014153412952587,b0893
setA,-0.148210530070033,4.99755627135023,0.467330629275876,0.494217773848937,0.746860239766815,b0070
setB,-0.0659852036457158,2.84814603397878,0.0436860185857557,0.834438866301136,0.938358373555978,b2170
setC,0.275258640802665,2.3501969969578,0.344931772719415,0.556996248456421,0.787710149667087,b3659
sfcA,0.207000299252289,8.43944083917783,0.908851732221267,0.340419271607708,0.604800836723031,b1479
sfmA,-0.315821093392276,1.43544983538392,0.380224247538544,0.53748324730386,0.776125090306042,b0530
sfmC,0.492417545132408,1.14933627248015,0.572726522980197,0.449177498424706,0.70776012378038,b0531
sfmD,-0.0156105763998082,3.40498160907455,0.00219941509924837,0.962594584181143,0.995795451276253,b0532
sfmF,0.128038731175477,0.975763184267485,0.0462813325556706,0.829665211666967,0.936816744886178,b0534
sfmH,-0.223046634503277,1.30888633148373,0.178812842654272,0.6723954559436,0.858416622694369,b0533
sfsA,0.141005107794473,6.06441804147851,0.488017554518921,0.484812963156211,0.737562478376589,b0146
sfsB,-0.478449068020639,4.09164693716419,5.82738678622668,0.0157785450044055,0.0687373821722582,b3188
sgbE,0.275740450463181,2.84849503905613,0.390698960354905,0.531932227210653,0.773540501455492,b3583
sgbH,-0.291419183403674,1.62236003028014,0.298446305511471,0.584858091017502,0.80608668061727,b3581
sgbU,0.0814578956544249,2.5264955618899,0.0465490550491521,0.829180831472164,0.936816744886178,b3582
sgcA,-0.612591669179408,3.12971009895036,5.27657898980705,0.0216141758840985,0.0879845670531777,b4302
sgcB,-0.0164549735911286,1.08816756562,0.00103765965194824,0.974302408363336,1,b4565
sgcC,0.0546724437382369,2.97116140585779,0.0196151682622947,0.888617197053762,0.964790767741377,b4304
sgcE,-0.262165683494292,3.34197212880501,1.02516312048895,0.311297425289111,0.575307479599345,b4301
sgcQ,-0.337557295951831,4.44545827489287,2.17168970966037,0.140571703274842,0.344177543335625,b4303
sgcR,-0.0933947636573579,3.42711658454436,0.129809463825913,0.71862967515746,0.881068878592737,b4300
sgcX,-0.542816193809743,3.85286266604347,4.33842110139097,0.0372614625534367,0.135807811618813,b4305
sgrR,-0.224027735345977,5.52940669213808,1.31678664624993,0.251169562446005,0.507153501731789,b0069
shiA,0.73246661764761,6.16418789685705,18.6427938798205,1.57641976760922e-05,0.00012312037931834,b1981
sieB,-0.630944088747964,3.03352286806026,3.65409966555808,0.0559313770143905,0.18412165954661,b1353
sixA,0.424581736287921,7.15881521308601,5.29040588736138,0.0214432216957448,0.0874535170008704,b2340
slp,-1.23101374812702,9.95071288366539,28.5214185384463,9.26676836836678e-08,9.80960112327846e-07,b3506
slt,0.235408213056532,7.53282198218107,1.85954209441625,0.172677658431962,0.397121835339533,b4392
slyA,-0.576242477744564,7.96973408753346,9.53736317156491,0.00201330777686039,0.0113517967209661,b1642
slyB,-0.193348134913951,9.47234770819473,0.930475002007622,0.334739526519741,0.598775556160523,b1641
slyD,0.1710608390144,8.96680770634945,0.83186294435377,0.361734391835965,0.624639043575636,b3349
slyX,-0.297868104106611,4.27527226302154,1.65177274004702,0.198717823349606,0.436181770409702,b3348
smf,-0.208950679097976,5.99208032685409,0.823954363933908,0.364026533813504,0.625547602108949,b4473
smg,-0.129204468534136,7.44588923362004,0.486767307104053,0.485372889427439,0.738142785013066,b3284
smpA,-0.0223168359103444,7.77372263230523,0.013012208375919,0.909181457502365,0.974030557201249,b2617
smpB,0.0825626002274456,7.1754302840964,0.169798073539482,0.680291328470933,0.861184644979181,b2620
smtA,-0.06400326333177,6.58297542599416,0.103716509098683,0.747414455485166,0.892008388561,b0921
sodA,7.36386065343793,9.41945593297479,444.017857439773,1.44548807194689e-98,2.08102099424621e-95,b3908
sodB,0.726694583252399,9.319430088566,12.9221165428705,0.000324722479687905,0.00207536732691787,b1656
sodC,0.186102399969438,6.08038878670399,0.476501846464904,0.490011123710779,0.74414839778722,b1646
sohA,-0.283477735409875,5.74568737253156,1.40459477071707,0.235955768675966,0.4887736042741,b3129
sohB,-0.248082767039098,6.93758809860947,2.29827653078991,0.129517640210716,0.325793062358814,b1272
solA,0.0929659831634289,6.66515796844521,0.277153409009464,0.598573072110276,0.815999384059214,b1059
soxR,0.38238878377009,3.68729286504584,2.81959601608085,0.0931198377935232,0.265468369260876,b4063
soxS,5.21836122718193,7.0788399864522,339.561632264186,7.94949375905086e-76,1.71669317726703e-73,b4062
speA,0.336497111847494,8.59913036233149,3.23118023875913,0.0722486021532505,0.222093745693871,b2938
speB,0.164719523728788,6.34212634089424,0.94866615124438,0.330059049562499,0.593968764608514,b2937
speC,0.653047275620704,6.08431322942001,9.49468617365354,0.00206067826820475,0.0115886320838233,b2965
speD,0.27862520930847,7.16816738262531,1.63695996201482,0.200743084235903,0.438547992319101,b0120
speE,0.152576595227785,7.10073544007026,0.578098702863612,0.447058535151073,0.706493162575004,b0121
speF,-0.0957977891336404,3.02899377093004,0.0454171970711776,0.831238740290421,0.937857920406042,b0693
speG,-0.28014500317316,6.33279649705005,2.51377067903652,0.112855610004434,0.299952848990246,b1584
spoT,0.136634574596518,8.90523515598593,0.421240495244757,0.516318709429241,0.763289919106009,b3650
sppA,0.155568064275664,6.63904375871043,0.867360412458701,0.351687095980275,0.614522597417485,b1766
spr,-1.01571438519353,7.17408787033821,26.9237556207252,2.11641500479695e-07,2.1407017343602e-06,b4043
spr,-1.01571438519353,7.17408787033821,26.9237556207252,2.11641500479695e-07,2.1407017343602e-06,b2175
sprT,-0.0272048421019591,3.6663603758032,0.0128471815611584,0.90975671862696,0.974030557201249,b2944
spy,0.42436509647203,5.61530838680453,3.83126403711969,0.0503049817344731,0.169872725653784,b1743
sra,0.461648612593882,8.29526214448308,2.20540628840129,0.137527655727059,0.33806599037289,b1480
srlA,-0.0835044598981756,1.2607156482754,0.0238937025048838,0.877155686829124,0.959826554703568,b2702
srlB,-0.944073199470393,0.990341127777436,2.52559948823773,0.112012203918436,0.298583781589278,b2704
srlD,-0.152669443514077,2.85377430613222,0.138579915739164,0.709696869306272,0.877564370582774,b2705
srlE,0.178319871653028,1.88601325543661,0.174390608661642,0.676238853735851,0.859780868202867,b2703
srlR,-1.18882595076047,5.0425664174233,32.6947779652601,1.07826520614121e-08,1.26894480254057e-07,b2707
srmB,0.576461728297576,7.45376934617524,5.50849671008289,0.018924305709386,0.079199686394223,b2576
ssb,0.00580227045315242,7.08466536450895,0.000985623069766461,0.974954820163915,1,b4059
sseA,-0.359039462247367,7.08409081451886,3.54603437682174,0.0596879409044393,0.193606581317368,b2521
sseB,2.43143841989606,7.4938819653147,131.889320172238,1.58197854990632e-30,4.5550435713636e-29,b2522
ssnA,0.0233323960912704,2.53517179264309,0.00151994258803523,0.968901198846995,0.998731331221998,b2879
sspA,0.123516927533016,8.90694926954654,0.362122952877804,0.547329559372753,0.781126584208992,b3229
sspB,-0.0671373718453534,7.98087968338716,0.119873551333516,0.729171673775547,0.88514373820155,b3228
sstT,-1.127890867673,9.81957412395487,30.8129318257964,2.84138049722417e-08,3.17103937144992e-07,b3089
ssuA,0.809167594441426,2.30001583754425,4.8159518786672,0.0281974939611183,0.1085427597309,b0936
ssuB,0.215435532794402,3.91442176911064,0.817751908746852,0.365838275800584,0.627610392451756,b0933
ssuC,0.610669320747004,2.00087249245453,2.11914444815092,0.145467784720092,0.352696732548352,b0934
ssuD,0.737120878492064,2.70215180771368,2.99327660695054,0.0836108306830417,0.247848440439298,b0935
ssuE,0.285861493431274,2.05083789504318,0.530014888785515,0.466600599997215,0.721793693190534,b0937
stfQ,0.393791139439175,2.29505177367924,1.3151498380352,0.25146436167003,0.507511485071429,b1547
stfR,-0.0772461937638129,4.33371377315875,0.0556085743949062,0.813576458126528,0.930078539610502,b1372
sthA,3.0547972219783,8.27052097728459,118.945877661469,1.07626383880926e-27,2.86937254309704e-26,b3962
stpA,-0.963279289745362,8.13657735101935,14.0836876120909,0.000174853654007279,0.00116362547250761,b2669
sucA,3.2546031293487,9.68734666689381,141.288374076638,1.39150574175257e-32,4.48500992435026e-31,b0726
sucB,2.91602937191636,9.30672559698572,139.162539133161,4.05836284413049e-32,1.26101216717983e-30,b0727
sucC,3.23142120604903,9.19269889534642,173.238701929928,1.45157581767212e-39,6.26935595652589e-38,b0728
sucD,3.32970956559561,8.69075998855999,194.332956233689,3.60242385870267e-44,1.78097047601911e-42,b0729
sufA,1.04374318079116,5.1103931988084,17.1820068441446,3.39638118825934e-05,0.00025422825566884,b1684
sufB,0.951730967980594,6.97672631486972,21.5083579605074,3.52289884386789e-06,3.09256099728972e-05,b1683
sufC,0.96668047149151,5.61733903462154,17.7953165858094,2.45987997763235e-05,0.000187046155341446,b1682
sufD,0.824608177558491,6.67926171733711,21.0226913902016,4.53875939306029e-06,3.95219794730391e-05,b1681
sufE,0.439523808805738,4.60162945588696,3.4348585211186,0.0638340522886196,0.203318047075625,b1679
sufI,0.0724951261128143,7.10697040904955,0.178622674688283,0.672559573681285,0.858416622694369,b3017
sufS,0.577366776718884,6.42100463454293,9.58604872652442,0.00196061419137112,0.0110836291787067,b1680
sugE,0.70051173222664,4.37909193078999,10.7808149621985,0.00102557517353955,0.00606775229385936,b4148
suhB,1.4216262178032,7.43042794514108,16.4398882022958,5.02173279135764e-05,0.000366892123865904,b2533
sulA,-0.100670112926278,6.59847812780564,0.322511874595723,0.570101996322412,0.795540706975187,b0958
surA,-0.00733430153956627,9.04076296626675,0.00154207647930971,0.968675697429805,0.998731331221998,b0053
surE,-0.253072322445776,6.2826370581439,2.04419939870513,0.152787344738113,0.364176899516506,b2744
